Rank,Page,Tour,Location,Streetview Embed Code,Source,Context,Preview,Quote,
,271,,,,Faulkner,,"Now and then, with a long and fading reverberation, a subway train passes under their feet. Perhaps they think momentarily of two green eyes tunneling violently through the earth without apparent propulsion or guidance, as though of their own unparalleled violence creating, like spaced beads ona string, lighted niches in whose wan and fleeting glare human figureslike corpses set momentarily on end in a violated grave yard leaned in one streaming and rigid direction and flick away.",,
,451,Arts & Letters,10th St & Broadway,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447016624488!6m8!1m7!1sHJ2tgj_GFam6Bs51O1qzJA!2m2!1d40.73188652701814!2d-73.99142202374364!3f23!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>","Federal Writers, Panorama","Whitman rejoiced in Broadway, the “myriadfooted.” In his musically-sensitive imagination, Broadway resounded like an orchestra of complex instruments: “The heavy bass, the great hum and harshness, composite and musical.”
<br><br>
<i>The blab of the pave. . . the tires of carts and<br>
  sluff of bootsoles and talk of the promenaders,<br>
The heavy omnibus, the driver with his<br>
  interrogating thumb, the clank of shod horses<br>
  on granite floor.<br></i>
<br>
His perceptions of Broadway kept changing. Once he described it as an inland sea, with Grace Church at the corner of 10th street
<br><br>
<i>""so adroitly placed that its tall, tapering spire shows down the very center of the busiest three miles of Broadway, like a ghostly lighthouse looming up over the porpoise-backs of the omnibuses, as they lift and dive in that unquiet sea, and over the tossing spray of ribbons and plumes that give back rainbows to the eyes of him that gazes on the living waves.""</i> <a href=""https://www.poets.org/poetsorg/text/walking-tour-walt-whitmans-soho-historic-district-new-york-city"">From Walt Whitman’s SoHo Historic District in New York City</a>","""He who touches the soil of Manhattan and the pavement of New York,” said Lewis Mumford, “touches, whether he knows it or not, Walt Whitman.”",,
,173,,American Museum of Natural History,,"Federal Writers, Panorama",,A Harlem band playing Young Woman’s Blues from a phonograph as the safari breaks camp in Tanganyika under a tile-blue morning sky as intensely lighted as the panorama closed by mountains in the ceiling dome of the African section at the American Museum of Natural History.,,
,287,,,,"Federal Writers, Panorama",,"Popeye, gnarled knight of the clenched fist and the corncob pipe, speaks Tenth Avenue’s indigenous tongue. Betty Boop, epitome of short-skirted innocence in the 1920’s, scolds her little dog and sings her copyrighted ditties in exaggerated New Yorkese....So you say to the waiter, “Gimme the chicken and vegetables but portostat with the chicken with the fustatis on it.” So he says “What?” and you say “You know, the portostat, and moonsign the savina on the top, with the vegetables.”",,
,,New Yorkers,The Plaza Hotel ,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447146202477!6m8!1m7!1skrIc0fEU3fAAAAQpj73ZDg!2m2!1d40.7644760636731!2d-73.97279352846067!3f259!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Fitzgerald,,"As I hovered ghost-like in the Plaza Red Room of a Saturday afternoon, or went to lush and liquid garden parties in the East Sixties or tippled with Princetonians in the Biltmore Bar I was haunted always by my other life—my drab room in the Bronx, my square foot of the subway, my fixation upon the day’s letter from Alabama—would it come and what would it say?--my shabby suits, my poverty, and love. While my friends were launching decently into life I had muscled my inadequate bark into midstream.",,
,582,x,Brooklyn Bridge,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447024439722!6m8!1m7!1sKx6IUbGVRvZojR7w0K0hrg!2m2!1d40.70735182805521!2d-73.99843683964903!3f232!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>","Fitzgerald, Gatsby",,"Over the great bridge, with the sunlight through the girders makinga constant flicker upon the moving cars, with the city rising up across the river in white heaps and sugar lumps all built with a wish out of non- olfactory money.",,
,,x,"New York State Pavillion, World’s Fair",,Frei,,"An aerial view in <i>Newsday</i>, dated April 21, shows Warhol’s Ten Most Wanted Men mural at the 1964 World’s Fair covered by a dark tarp.",,
,127,x,Broome & Chrystie Street,,Frisa and Tonchi,,"There’s nothing better than taking a walk through the seedy part of downtown Manhattan during the steamy summer nights. I distinctly remember the smell of cigarettes, alcohol, garbage and cheap perfume.","There’s nothing better than taking a walk through the seedy part of downtown Manhattan during the steamy summer nights. I distinctly remember the smell of cigarettes, alcohol, garbage and cheap perfume. On the way to Keith Haring and Juan Dubose’s cluttered apartment on Broome Street, hookers lined the blocks of Chrystie Street. We always knew that we were near because we could hear the sound of their vinyl hot pants snapping back and forth and their heels clicking.",
,,Scene,101 Ave A ,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447154409531!6m8!1m7!1srY7auXcPHvwv9bAaFTpqNg!2m2!1d40.72575838266732!2d-73.98375097855657!3f288!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Frisa and Tornchi,,"The Pyramid on Avenue A was the haven and birthplace of a whole new breed of drag queens: Ethel Eichelberger, Hapi Phace, John Kelly, RuPaul, Lypsinka, Lady Bunny, Taboo!",,
,,Scene,126 East 14th St,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447154437538!6m8!1m7!1s5Rund0cNh7gblic7-wwyeQ!2m2!1d40.73363582938288!2d-73.98804285136731!3f205!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Frisa and Tornchi,,"The Palladium: “What I was most interested in was that the discotheque as a building type almost extends beyond the conventional idea of architecture and that even substance is lost in its space. Needless to say, however, its space is naturally built and affected by forms and their material composition as in a usual traditional building, nevertheless, these greatly lose their importance in a disco space, and, instead, momentarily passing lights, sounds and visionary images come to the fore. ","The Palladium: “What I was most interested in was that the discotheque as
a building type almost extends beyond the conventional idea of architecture and that even substance is lost in its space. Needless to say, however, its space is naturally built and affected by forms and their material composition as in a usual traditional building, nevertheless, these greatly lose their importance in a disco space, and, instead, momentarily passing lights, sounds and visionary images come to the fore. Although lighting, video and music are elements of an architectural space, they come to play the main roles in a discotheque. Each of these elements is the material and media of a new type brought forth by the technology of this age. If it is confirmed that space can be transformed by such elements, it will be quite a rare case in the sphere of contemporary architecture where a field of experiment has been lost. Above all, in a discotheque, such technologies pour over the whole body of a person like a shower and stimulate all the senses. It is as if hidden desire is evoked. Rather it would be better to say that a shower of technologies gives birth to successive desires.”",
,,x,1 W 72nd St,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447147925674!6m8!1m7!1spvnwu1JDG26pAdSDkMVTUg!2m2!1d40.77642128712903!2d-73.97643623922283!3f25!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",Frisa and Tornchi,,"I can’t exactly remember when the world stepped out of the underground and entered the unceasing flux of consensus. It happened, I guess, around 11 o’clock on the evening of December 8, 1980, uptown New York, on the sidewalk in front of the Dakota building. David Mark Chapman, twenty-five years old, from Hawaii, popped out from the underground of his mind and fired five shots at John Lennon. When Lennon died at St. Luke’s-Roosevelt Hospital Center, the underground ended and the eighties began. The seventies were the subsoil of our culture, maybe not really the sub-soil but only a sad basement, one of those with windows at sidewalk level, from where you can see people’s ankles passing by. The ankle is that part of the body that more than any other reveals how unsexy the seventies were. From the basement the world was seeking out for some form of deliverance. From their ankles the seventies wanted to climb up as far as to the shoulders.<br>Honestly the true underground was finished by the end of the sixties, with the livid turmoil of the 68 movement making mincemeat of it. The seventies, by contrast, were a pimple on the face of Western society. The underground was the smell of cigarette smoke, unmade beds, bodies naked, not bundled up, dark glasses even at night, spend not thrift, personal not collective risk, vulgarity not malaise, personality not insecurity. The bullets that smacked into John Lennon’s body arrived from the seventies’ awkwardness, shattering what was left over from the sixties. Those bullets made a breach in the sewers of the Western world’s underground, from which it poured out the excessive effluvium of a decade in which success and excess swapped places continually, softening even the hardest dwellers of sewers, cellars and miserable basements.<br><br>...Those who died as losers died twice over in the society of the eighties.",,
